Sample in Buffer,Sample in Window,TRIGGER,dbg_pc[14:0],dbg_rstn,dbg_uart_addr,dbg_uart_tx_pre,dbg_uart_tx_valid,trap_trigger,reg_dec_pc[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
1155,1155,0,0070,1,0,1,0,0,00000068
1156,1156,0,0070,1,0,1,0,0,00000068
1157,1157,0,0074,1,0,1,0,0,0000006c
1158,1158,0,0078,1,0,1,0,0,00000070
1159,1159,0,007c,1,0,1,0,0,00000074
1160,1160,0,0080,1,0,1,0,0,00000078
1161,1161,0,0084,1,0,1,0,0,0000007c
1162,1162,0,0088,1,0,1,0,0,00000080
1163,1163,0,008c,1,0,1,0,0,00000084
1164,1164,0,0090,1,0,1,0,0,00000088
1165,1165,0,0090,1,0,1,0,0,00000088
1166,1166,0,0090,1,0,1,0,0,00000088
1167,1167,0,0094,1,0,1,0,0,0000008c
1168,1168,0,0094,1,0,1,0,0,0000008c
1169,1169,0,0098,1,0,1,0,0,00000090
1170,1170,0,009c,1,0,1,0,0,00000094
1171,1171,0,00a0,1,0,1,0,0,00000098
1172,1172,0,00a4,1,0,1,0,0,0000009c
1173,1173,0,00a8,1,0,1,0,0,000000a0
1174,1174,0,00ac,1,0,1,0,0,000000a4
1175,1175,0,00ac,1,0,1,0,0,000000a4
1176,1176,0,00ac,1,0,1,0,0,000000a4
1177,1177,0,00b0,1,0,1,0,0,000000a8
1178,1178,0,00b4,1,0,1,0,0,000000ac
1179,1179,0,0054,1,0,1,0,0,000000ac
1180,1180,0,0058,1,0,1,0,0,00000000
1181,1181,0,005c,1,0,1,0,0,00000054
1182,1182,0,0068,1,0,1,0,0,00000054
1183,1183,0,006c,1,0,1,0,0,00000000
1184,1184,0,0070,1,0,1,0,0,00000068
1185,1185,0,0070,1,0,1,0,0,00000068
1186,1186,0,0070,1,0,1,0,0,00000068
1187,1187,0,0074,1,0,1,0,0,0000006c
1188,1188,0,0078,1,0,1,0,0,00000070
1189,1189,0,007c,1,0,1,0,0,00000074
1190,1190,0,0080,1,0,1,0,0,00000078
1191,1191,0,0084,1,0,1,0,0,0000007c
1192,1192,0,0088,1,0,1,0,0,00000080
1193,1193,0,008c,1,0,1,0,0,00000084
1194,1194,0,0090,1,0,1,0,0,00000088
1195,1195,0,0090,1,0,1,0,0,00000088
1196,1196,0,0090,1,0,1,0,0,00000088
1197,1197,0,0094,1,0,1,0,0,0000008c
1198,1198,0,0094,1,0,1,0,0,0000008c
1199,1199,0,0098,1,0,1,0,0,00000090
1200,1200,0,009c,1,0,1,0,0,00000094
1201,1201,0,00a0,1,0,1,0,0,00000098
1202,1202,0,00a4,1,0,1,0,0,0000009c
1203,1203,0,00a8,1,0,1,0,0,000000a0
1204,1204,0,00ac,1,0,1,0,0,000000a4
1205,1205,0,00ac,1,0,1,0,0,000000a4
1206,1206,0,00ac,1,0,1,0,0,000000a4
1207,1207,0,00b0,1,0,1,0,0,000000a8
1208,1208,0,00b4,1,0,1,0,0,000000ac
1209,1209,0,0054,1,0,1,0,0,000000ac
1210,1210,0,0058,1,0,1,0,0,00000000
1211,1211,0,005c,1,0,1,0,0,00000054
1212,1212,0,0068,1,0,1,0,0,00000054
1213,1213,0,006c,1,0,1,0,0,00000000
1214,1214,0,0070,1,0,1,0,0,00000068
1215,1215,0,0070,1,0,1,0,0,00000068
1216,1216,0,0070,1,0,1,0,0,00000068
1217,1217,0,0074,1,0,1,0,0,0000006c
1218,1218,0,0078,1,0,1,0,0,00000070
1219,1219,0,007c,1,0,1,0,0,00000074
1220,1220,0,0080,1,0,1,0,0,00000078
1221,1221,0,0084,1,0,1,0,0,0000007c
1222,1222,0,0088,1,0,1,0,0,00000080
1223,1223,0,008c,1,0,1,0,0,00000084
1224,1224,0,0090,1,0,1,0,0,00000088
1225,1225,0,0090,1,0,1,0,0,00000088
1226,1226,0,0090,1,0,1,0,0,00000088
1227,1227,0,0094,1,0,1,0,0,0000008c
1228,1228,0,0094,1,0,1,0,0,0000008c
1229,1229,0,0098,1,0,1,0,0,00000090
1230,1230,0,009c,1,0,1,0,0,00000094
1231,1231,0,00a0,1,0,1,0,0,00000098
1232,1232,0,00a4,1,0,1,0,0,0000009c
1233,1233,0,00a8,1,0,1,0,0,000000a0
1234,1234,0,00ac,1,0,1,0,0,000000a4
1235,1235,0,00ac,1,0,1,0,0,000000a4
1236,1236,0,00ac,1,0,1,0,0,000000a4
1237,1237,0,00b0,1,0,1,0,0,000000a8
1238,1238,0,00b4,1,0,1,0,0,000000ac
1239,1239,0,0054,1,0,1,0,0,000000ac
1240,1240,0,0058,1,0,1,0,0,00000000
1241,1241,0,005c,1,0,1,0,0,00000054
1242,1242,0,0068,1,0,1,0,0,00000054
1243,1243,0,006c,1,0,1,0,0,00000000
1244,1244,0,0070,1,0,1,0,0,00000068
1245,1245,0,0070,1,0,1,0,0,00000068
1246,1246,0,0070,1,0,1,0,0,00000068
1247,1247,0,0074,1,0,1,0,0,0000006c
1248,1248,0,0078,1,0,1,0,0,00000070
1249,1249,0,007c,1,0,1,0,0,00000074
1250,1250,0,0080,1,0,1,0,0,00000078
1251,1251,0,0084,1,0,1,0,0,0000007c
1252,1252,0,0088,1,0,1,0,0,00000080
1253,1253,0,008c,1,0,1,0,0,00000084
1254,1254,0,0090,1,0,1,0,0,00000088
1255,1255,0,0090,1,0,1,0,0,00000088
1256,1256,0,0090,1,0,1,0,0,00000088
1257,1257,0,0094,1,0,1,0,0,0000008c
1258,1258,0,0094,1,0,1,0,0,0000008c
1259,1259,0,0098,1,0,1,0,0,00000090
1260,1260,0,009c,1,0,1,0,0,00000094
1261,1261,0,00a0,1,0,1,0,0,00000098
1262,1262,0,00a4,1,0,1,0,0,0000009c
1263,1263,0,00a8,1,0,1,0,0,000000a0
1264,1264,0,00ac,1,0,1,0,0,000000a4
1265,1265,0,00ac,1,0,1,0,0,000000a4
1266,1266,0,00ac,1,0,1,0,0,000000a4
1267,1267,0,00b0,1,0,1,0,0,000000a8
1268,1268,0,00b4,1,0,1,0,0,000000ac
1269,1269,0,0054,1,0,1,0,0,000000ac
1270,1270,0,0058,1,0,1,0,0,00000000
1271,1271,0,005c,1,0,1,0,0,00000054
1272,1272,0,0068,1,0,1,0,0,00000054
1273,1273,0,006c,1,0,1,0,0,00000000
1274,1274,0,0070,1,0,1,0,0,00000068
1275,1275,0,0070,1,0,1,0,0,00000068
1276,1276,0,0070,1,0,1,0,0,00000068
1277,1277,0,0074,1,0,1,0,0,0000006c
1278,1278,0,0078,1,0,1,0,0,00000070
1279,1279,0,007c,1,0,1,0,0,00000074
1280,1280,0,0080,1,0,1,0,0,00000078
1281,1281,0,0084,1,0,1,0,0,0000007c
1282,1282,0,0088,1,0,1,0,0,00000080
1283,1283,0,008c,1,0,1,0,0,00000084
1284,1284,0,0090,1,0,1,0,0,00000088
1285,1285,0,0090,1,0,1,0,0,00000088
1286,1286,0,0090,1,0,1,0,0,00000088
1287,1287,0,0094,1,0,1,0,0,0000008c
1288,1288,0,0094,1,0,1,0,0,0000008c
1289,1289,0,0098,1,0,1,0,0,00000090
1290,1290,0,009c,1,0,1,0,0,00000094
1291,1291,0,00a0,1,0,1,0,0,00000098
1292,1292,0,00a4,1,0,1,0,0,0000009c
1293,1293,0,00a8,1,0,1,0,0,000000a0
1294,1294,0,00ac,1,0,1,0,0,000000a4
1295,1295,0,00ac,1,0,1,0,0,000000a4
1296,1296,0,00ac,1,0,1,0,0,000000a4
1297,1297,0,00b0,1,0,1,0,0,000000a8
1298,1298,0,00b4,1,0,1,0,0,000000ac
1299,1299,0,0054,1,0,1,0,0,000000ac
1300,1300,0,0058,1,0,1,0,0,00000000
1301,1301,0,005c,1,0,1,0,0,00000054
1302,1302,0,0068,1,0,1,0,0,00000054
1303,1303,0,006c,1,0,1,0,0,00000000
1304,1304,0,0070,1,0,1,0,0,00000068
1305,1305,0,0070,1,0,1,0,0,00000068
1306,1306,0,0070,1,0,1,0,0,00000068
1307,1307,0,0074,1,0,1,0,0,0000006c
1308,1308,0,0078,1,0,1,0,0,00000070
1309,1309,0,007c,1,0,1,0,0,00000074
1310,1310,0,0080,1,0,1,0,0,00000078
1311,1311,0,0084,1,0,1,0,0,0000007c
1312,1312,0,0088,1,0,1,0,0,00000080
1313,1313,0,008c,1,0,1,0,0,00000084
1314,1314,0,0090,1,0,1,0,0,00000088
1315,1315,0,0090,1,0,1,0,0,00000088
1316,1316,0,0090,1,0,1,0,0,00000088
1317,1317,0,0094,1,0,1,0,0,0000008c
1318,1318,0,0094,1,0,1,0,0,0000008c
1319,1319,0,0098,1,0,1,0,0,00000090
1320,1320,0,009c,1,0,1,0,0,00000094
1321,1321,0,00a0,1,0,1,0,0,00000098
1322,1322,0,00a4,1,0,1,0,0,0000009c
1323,1323,0,00a8,1,0,1,0,0,000000a0
1324,1324,0,00ac,1,0,1,0,0,000000a4
1325,1325,0,00ac,1,0,1,0,0,000000a4
1326,1326,0,00ac,1,0,1,0,0,000000a4
1327,1327,0,00b0,1,0,1,0,0,000000a8
1328,1328,0,00b4,1,0,1,0,0,000000ac
1329,1329,0,0054,1,0,1,0,0,000000ac
1330,1330,0,0058,1,0,1,0,0,00000000
1331,1331,0,005c,1,0,1,0,0,00000054
1332,1332,0,0068,1,0,1,0,0,00000054
1333,1333,0,006c,1,0,1,0,0,00000000
1334,1334,0,0070,1,0,1,0,0,00000068
1335,1335,0,0070,1,0,1,0,0,00000068
1336,1336,0,0070,1,0,1,0,0,00000068
1337,1337,0,0074,1,0,1,0,0,0000006c
1338,1338,0,0078,1,0,1,0,0,00000070
1339,1339,0,007c,1,0,1,0,0,00000074
1340,1340,0,0080,1,0,1,0,0,00000078
1341,1341,0,0084,1,0,1,0,0,0000007c
1342,1342,0,0088,1,0,1,0,0,00000080
1343,1343,0,008c,1,0,1,0,0,00000084
1344,1344,0,0090,1,0,1,0,0,00000088
1345,1345,0,0090,1,0,1,0,0,00000088
1346,1346,0,0090,1,0,1,0,0,00000088
1347,1347,0,0094,1,0,1,0,0,0000008c
1348,1348,0,0094,1,0,1,0,0,0000008c
1349,1349,0,0098,1,0,1,0,0,00000090
1350,1350,0,009c,1,0,1,0,0,00000094
1351,1351,0,00a0,1,0,1,0,0,00000098
1352,1352,0,00a4,1,0,1,0,0,0000009c
1353,1353,0,00a8,1,0,1,0,0,000000a0
1354,1354,0,00ac,1,0,1,0,0,000000a4
1355,1355,0,00ac,1,0,1,0,0,000000a4
1356,1356,0,00ac,1,0,1,0,0,000000a4
1357,1357,0,00b0,1,0,1,0,0,000000a8
1358,1358,0,00b4,1,0,1,0,0,000000ac
1359,1359,0,0054,1,0,1,0,0,000000ac
1360,1360,0,0058,1,0,1,0,0,00000000
1361,1361,0,005c,1,0,1,0,0,00000054
1362,1362,0,0068,1,0,1,0,0,00000054
1363,1363,0,006c,1,0,1,0,0,00000000
1364,1364,0,0070,1,0,1,0,0,00000068
1365,1365,0,0070,1,0,1,0,0,00000068
1366,1366,0,0070,1,0,1,0,0,00000068
1367,1367,0,0074,1,0,1,0,0,0000006c
1368,1368,0,0078,1,0,1,0,0,00000070
1369,1369,0,007c,1,0,1,0,0,00000074
1370,1370,0,0080,1,0,1,0,0,00000078
1371,1371,0,0084,1,0,1,0,0,0000007c
1372,1372,0,0088,1,0,1,0,0,00000080
1373,1373,0,008c,1,0,1,0,0,00000084
1374,1374,0,0090,1,0,1,0,0,00000088
1375,1375,0,0090,1,0,1,0,0,00000088
1376,1376,0,0090,1,0,1,0,0,00000088
1377,1377,0,0094,1,0,1,0,0,0000008c
1378,1378,0,0094,1,0,1,0,0,0000008c
1379,1379,0,0098,1,0,1,0,0,00000090
1380,1380,0,009c,1,0,1,0,0,00000094
1381,1381,0,00a0,1,0,1,0,0,00000098
1382,1382,0,00a4,1,0,1,0,0,0000009c
1383,1383,0,00a8,1,0,1,0,0,000000a0
1384,1384,0,00ac,1,0,1,0,0,000000a4
1385,1385,0,00ac,1,0,1,0,0,000000a4
1386,1386,0,00ac,1,0,1,0,0,000000a4
1387,1387,0,00b0,1,0,1,0,0,000000a8
1388,1388,0,00b4,1,0,1,0,0,000000ac
1389,1389,0,0054,1,0,1,0,0,000000ac
1390,1390,0,0058,1,0,1,0,0,00000000
1391,1391,0,005c,1,0,1,0,0,00000054
1392,1392,0,0068,1,0,1,0,0,00000054
1393,1393,0,006c,1,0,1,0,0,00000000
1394,1394,0,0070,1,0,1,0,0,00000068
1395,1395,0,0070,1,0,1,0,0,00000068
1396,1396,0,0070,1,0,1,0,0,00000068
1397,1397,0,0074,1,0,1,0,0,0000006c
1398,1398,0,0078,1,0,1,0,0,00000070
1399,1399,0,007c,1,0,1,0,0,00000074
1400,1400,0,0080,1,0,1,0,0,00000078
1401,1401,0,0084,1,0,1,0,0,0000007c
1402,1402,0,0088,1,0,1,0,0,00000080
1403,1403,0,008c,1,0,1,0,0,00000084
1404,1404,0,0090,1,0,1,0,0,00000088
1405,1405,0,0090,1,0,1,0,0,00000088
1406,1406,0,0090,1,0,1,0,0,00000088
1407,1407,0,0094,1,0,1,0,0,0000008c
1408,1408,0,0094,1,0,1,0,0,0000008c
1409,1409,0,0098,1,0,1,0,0,00000090
1410,1410,0,009c,1,0,1,0,0,00000094
1411,1411,0,00a0,1,0,1,0,0,00000098
1412,1412,0,00a4,1,0,1,0,0,0000009c
1413,1413,0,00a8,1,0,1,0,0,000000a0
1414,1414,0,00ac,1,0,1,0,0,000000a4
1415,1415,0,00ac,1,0,1,0,0,000000a4
1416,1416,0,00ac,1,0,1,0,0,000000a4
1417,1417,0,00b0,1,0,1,0,0,000000a8
1418,1418,0,00b4,1,0,1,0,0,000000ac
1419,1419,0,0054,1,0,1,0,0,000000ac
1420,1420,0,0058,1,0,1,0,0,00000000
1421,1421,0,005c,1,0,1,0,0,00000054
1422,1422,0,0068,1,0,1,0,0,00000054
1423,1423,0,006c,1,0,1,0,0,00000000
1424,1424,0,0070,1,0,1,0,0,00000068
1425,1425,0,0070,1,0,1,0,0,00000068
1426,1426,0,0070,1,0,1,0,0,00000068
1427,1427,0,0074,1,0,1,0,0,0000006c
1428,1428,0,0078,1,0,1,0,0,00000070
1429,1429,0,007c,1,0,1,0,0,00000074
1430,1430,0,0080,1,0,1,0,0,00000078
1431,1431,0,0084,1,0,1,0,0,0000007c
1432,1432,0,0088,1,0,1,0,0,00000080
1433,1433,0,008c,1,0,1,0,0,00000084
1434,1434,0,0090,1,0,1,0,0,00000088
1435,1435,0,0090,1,0,1,0,0,00000088
1436,1436,0,0090,1,0,1,0,0,00000088
1437,1437,0,0094,1,0,1,0,0,0000008c
1438,1438,0,0094,1,0,1,0,0,0000008c
1439,1439,0,0098,1,0,1,0,0,00000090
1440,1440,0,009c,1,0,1,0,0,00000094
1441,1441,0,00a0,1,0,1,0,0,00000098
1442,1442,0,00a4,1,0,1,0,0,0000009c
1443,1443,0,00a8,1,0,1,0,0,000000a0
1444,1444,0,00ac,1,0,1,0,0,000000a4
1445,1445,0,00ac,1,0,1,0,0,000000a4
1446,1446,0,00ac,1,0,1,0,0,000000a4
1447,1447,0,00b0,1,0,1,0,0,000000a8
1448,1448,0,00b4,1,0,1,0,0,000000ac
1449,1449,0,0054,1,0,1,0,0,000000ac
1450,1450,0,0058,1,0,1,0,0,00000000
1451,1451,0,005c,1,0,1,0,0,00000054
1452,1452,0,0068,1,0,1,0,0,00000054
1453,1453,0,006c,1,0,1,0,0,00000000
1454,1454,0,0070,1,0,1,0,0,00000068
1455,1455,0,0070,1,0,1,0,0,00000068
1456,1456,0,0070,1,0,1,0,0,00000068
1457,1457,0,0074,1,0,1,0,0,0000006c
1458,1458,0,0078,1,0,1,0,0,00000070
1459,1459,0,007c,1,0,1,0,0,00000074
1460,1460,0,0080,1,0,1,0,0,00000078
1461,1461,0,0084,1,0,1,0,0,0000007c
1462,1462,0,0088,1,0,1,0,0,00000080
1463,1463,0,008c,1,0,1,0,0,00000084
1464,1464,0,0090,1,0,1,0,0,00000088
1465,1465,0,0090,1,0,1,0,0,00000088
1466,1466,0,0090,1,0,1,0,0,00000088
1467,1467,0,0094,1,0,1,0,0,0000008c
1468,1468,0,0094,1,0,1,0,0,0000008c
1469,1469,0,0098,1,0,1,0,0,00000090
1470,1470,0,009c,1,0,1,0,0,00000094
1471,1471,0,00a0,1,0,1,0,0,00000098
1472,1472,0,00a4,1,0,1,0,0,0000009c
1473,1473,0,00a8,1,0,1,0,0,000000a0
1474,1474,0,00ac,1,0,1,0,0,000000a4
1475,1475,0,00ac,1,0,1,0,0,000000a4
1476,1476,0,00ac,1,0,1,0,0,000000a4
1477,1477,0,00b0,1,0,1,0,0,000000a8
1478,1478,0,00b4,1,0,1,0,0,000000ac
1479,1479,0,0054,1,0,1,0,0,000000ac
1480,1480,0,0058,1,0,1,0,0,00000000
1481,1481,0,005c,1,0,1,0,0,00000054
1482,1482,0,0068,1,0,1,0,0,00000054
1483,1483,0,006c,1,0,1,0,0,00000000
1484,1484,0,0070,1,0,1,0,0,00000068
1485,1485,0,0070,1,0,1,0,0,00000068
1486,1486,0,0070,1,0,1,0,0,00000068
1487,1487,0,0074,1,0,1,0,0,0000006c
1488,1488,0,0078,1,0,1,0,0,00000070
1489,1489,0,007c,1,0,1,0,0,00000074
1490,1490,0,0080,1,0,1,0,0,00000078
1491,1491,0,0084,1,0,1,0,0,0000007c
1492,1492,0,0088,1,0,1,0,0,00000080
1493,1493,0,008c,1,0,1,0,0,00000084
1494,1494,0,0090,1,0,1,0,0,00000088
1495,1495,0,0090,1,0,1,0,0,00000088
1496,1496,0,0090,1,0,1,0,0,00000088
1497,1497,0,0094,1,0,1,0,0,0000008c
1498,1498,0,0094,1,0,1,0,0,0000008c
1499,1499,0,0098,1,0,1,0,0,00000090
1500,1500,0,009c,1,0,1,0,0,00000094
1501,1501,0,00a0,1,0,1,0,0,00000098
1502,1502,0,00a4,1,0,1,0,0,0000009c
1503,1503,0,00a8,1,0,1,0,0,000000a0
1504,1504,0,00ac,1,0,1,0,0,000000a4
1505,1505,0,00ac,1,0,1,0,0,000000a4
1506,1506,0,00ac,1,0,1,0,0,000000a4
1507,1507,0,00b0,1,0,1,0,0,000000a8
1508,1508,0,00b4,1,0,1,0,0,000000ac
1509,1509,0,0054,1,0,1,0,0,000000ac
1510,1510,0,0058,1,0,1,0,0,00000000
1511,1511,0,005c,1,0,1,0,0,00000054
1512,1512,0,0068,1,0,1,0,0,00000054
1513,1513,0,006c,1,0,1,0,0,00000000
1514,1514,0,0070,1,0,1,0,0,00000068
1515,1515,0,0070,1,0,1,0,0,00000068
1516,1516,0,0070,1,0,1,0,0,00000068
1517,1517,0,0074,1,0,1,0,0,0000006c
1518,1518,0,0078,1,0,1,0,0,00000070
1519,1519,0,007c,1,0,1,0,0,00000074
1520,1520,0,0080,1,0,1,0,0,00000078
1521,1521,0,0084,1,0,1,0,0,0000007c
1522,1522,0,0088,1,0,1,0,0,00000080
1523,1523,0,008c,1,0,1,0,0,00000084
1524,1524,0,0090,1,0,1,0,0,00000088
1525,1525,0,0090,1,0,1,0,0,00000088
1526,1526,0,0090,1,0,1,0,0,00000088
1527,1527,0,0094,1,0,1,0,0,0000008c
1528,1528,0,0094,1,0,1,0,0,0000008c
1529,1529,0,0098,1,0,1,0,0,00000090
1530,1530,0,009c,1,0,1,0,0,00000094
1531,1531,0,00a0,1,0,1,0,0,00000098
1532,1532,0,00a4,1,0,1,0,0,0000009c
1533,1533,0,00a8,1,0,1,0,0,000000a0
1534,1534,0,00ac,1,0,1,0,0,000000a4
1535,1535,0,00ac,1,0,1,0,0,000000a4
1536,1536,0,00ac,1,0,1,0,0,000000a4
1537,1537,0,00b0,1,0,1,0,0,000000a8
1538,1538,0,00b4,1,0,1,0,0,000000ac
1539,1539,0,0054,1,0,1,0,0,000000ac
1540,1540,0,0058,1,0,1,0,0,00000000
1541,1541,0,005c,1,0,1,0,0,00000054
1542,1542,0,0068,1,0,1,0,0,00000054
1543,1543,0,006c,1,0,1,0,0,00000000
1544,1544,0,0070,1,0,1,0,0,00000068
1545,1545,0,0070,1,0,1,0,0,00000068
1546,1546,0,0070,1,0,1,0,0,00000068
1547,1547,0,0074,1,0,1,0,0,0000006c
1548,1548,0,0078,1,0,1,0,0,00000070
1549,1549,0,007c,1,0,1,0,0,00000074
1550,1550,0,0080,1,0,1,0,0,00000078
1551,1551,0,0084,1,0,1,0,0,0000007c
1552,1552,0,0088,1,0,1,0,0,00000080
1553,1553,0,008c,1,0,1,0,0,00000084
1554,1554,0,0090,1,0,1,0,0,00000088
1555,1555,0,0090,1,0,1,0,0,00000088
1556,1556,0,0090,1,0,1,0,0,00000088
1557,1557,0,0094,1,0,1,0,0,0000008c
1558,1558,0,0094,1,0,1,0,0,0000008c
1559,1559,0,0098,1,0,1,0,0,00000090
1560,1560,0,009c,1,0,1,0,0,00000094
1561,1561,0,00a0,1,0,1,0,0,00000098
1562,1562,0,00a4,1,0,1,0,0,0000009c
1563,1563,0,00a8,1,0,1,0,0,000000a0
1564,1564,0,00ac,1,0,1,0,0,000000a4
1565,1565,0,00ac,1,0,1,0,0,000000a4
1566,1566,0,00ac,1,0,1,0,0,000000a4
1567,1567,0,00b0,1,0,1,0,0,000000a8
1568,1568,0,00b4,1,0,1,0,0,000000ac
1569,1569,0,0054,1,0,1,0,0,000000ac
1570,1570,0,0058,1,0,1,0,0,00000000
1571,1571,0,005c,1,0,1,0,0,00000054
1572,1572,0,0068,1,0,1,0,0,00000054
1573,1573,0,006c,1,0,1,0,0,00000000
1574,1574,0,0070,1,0,1,0,0,00000068
1575,1575,0,0070,1,0,1,0,0,00000068
1576,1576,0,0070,1,0,1,0,0,00000068
1577,1577,0,0074,1,0,1,0,0,0000006c
1578,1578,0,0078,1,0,1,0,0,00000070
1579,1579,0,007c,1,0,1,0,0,00000074
1580,1580,0,0080,1,0,1,0,0,00000078
1581,1581,0,0084,1,0,1,0,0,0000007c
1582,1582,0,0088,1,0,1,0,0,00000080
1583,1583,0,008c,1,0,1,0,0,00000084
1584,1584,0,0090,1,0,1,0,0,00000088
1585,1585,0,0090,1,0,1,0,0,00000088
1586,1586,0,0090,1,0,1,0,0,00000088
1587,1587,0,0094,1,0,1,0,0,0000008c
1588,1588,0,0094,1,0,1,0,0,0000008c
1589,1589,0,0098,1,0,1,0,0,00000090
1590,1590,0,009c,1,0,1,0,0,00000094
1591,1591,0,00a0,1,0,1,0,0,00000098
1592,1592,0,00a4,1,0,1,0,0,0000009c
1593,1593,0,00a8,1,0,1,0,0,000000a0
1594,1594,0,00ac,1,0,1,0,0,000000a4
1595,1595,0,00ac,1,0,1,0,0,000000a4
1596,1596,0,00ac,1,0,1,0,0,000000a4
1597,1597,0,00b0,1,0,1,0,0,000000a8
1598,1598,0,00b4,1,0,1,0,0,000000ac
1599,1599,0,0054,1,0,1,0,0,000000ac
1600,1600,0,0058,1,0,1,0,0,00000000
1601,1601,0,005c,1,0,1,0,0,00000054
1602,1602,0,0068,1,0,1,0,0,00000054
1603,1603,0,006c,1,0,1,0,0,00000000
1604,1604,0,0070,1,0,1,0,0,00000068
1605,1605,0,0070,1,0,1,0,0,00000068
1606,1606,0,0070,1,0,1,0,0,00000068
1607,1607,0,0074,1,0,1,0,0,0000006c
1608,1608,0,0078,1,0,1,0,0,00000070
1609,1609,0,007c,1,0,1,0,0,00000074
1610,1610,0,0080,1,0,1,0,0,00000078
1611,1611,0,0084,1,0,1,0,0,0000007c
1612,1612,0,0088,1,0,1,0,0,00000080
1613,1613,0,008c,1,0,1,0,0,00000084
1614,1614,0,0090,1,0,1,0,0,00000088
1615,1615,0,0090,1,0,1,0,0,00000088
1616,1616,0,0090,1,0,1,0,0,00000088
1617,1617,0,0094,1,0,1,0,0,0000008c
1618,1618,0,0094,1,0,1,0,0,0000008c
1619,1619,0,0098,1,0,1,0,0,00000090
1620,1620,0,009c,1,0,1,0,0,00000094
1621,1621,0,00a0,1,0,1,0,0,00000098
1622,1622,0,00a4,1,0,1,0,0,0000009c
1623,1623,0,00a8,1,0,1,0,0,000000a0
1624,1624,0,00ac,1,0,1,0,0,000000a4
1625,1625,0,00ac,1,0,1,0,0,000000a4
1626,1626,0,00ac,1,0,1,0,0,000000a4
1627,1627,0,00b0,1,0,1,0,0,000000a8
1628,1628,0,00b4,1,0,1,0,0,000000ac
1629,1629,0,0054,1,0,1,0,0,000000ac
1630,1630,0,0058,1,0,1,0,0,00000000
1631,1631,0,005c,1,0,1,0,0,00000054
1632,1632,0,0068,1,0,1,0,0,00000054
1633,1633,0,006c,1,0,1,0,0,00000000
1634,1634,0,0070,1,0,1,0,0,00000068
1635,1635,0,0070,1,0,1,0,0,00000068
1636,1636,0,0070,1,0,1,0,0,00000068
1637,1637,0,0074,1,0,1,0,0,0000006c
1638,1638,0,0078,1,0,1,0,0,00000070
1639,1639,0,007c,1,0,1,0,0,00000074
1640,1640,0,0080,1,0,1,0,0,00000078
1641,1641,0,0084,1,0,1,0,0,0000007c
1642,1642,0,0088,1,0,1,0,0,00000080
1643,1643,0,008c,1,0,1,0,0,00000084
1644,1644,0,0090,1,0,1,0,0,00000088
1645,1645,0,0090,1,0,1,0,0,00000088
1646,1646,0,0090,1,0,1,0,0,00000088
1647,1647,0,0094,1,0,1,0,0,0000008c
1648,1648,0,0094,1,0,1,0,0,0000008c
1649,1649,0,0098,1,0,1,0,0,00000090
1650,1650,0,009c,1,0,1,0,0,00000094
1651,1651,0,00a0,1,0,1,0,0,00000098
1652,1652,0,00a4,1,0,1,0,0,0000009c
1653,1653,0,00a8,1,0,1,0,0,000000a0
1654,1654,0,00ac,1,0,1,0,0,000000a4
1655,1655,0,00ac,1,0,1,0,0,000000a4
1656,1656,0,00ac,1,0,1,0,0,000000a4
1657,1657,0,00b0,1,0,1,0,0,000000a8
1658,1658,0,00b4,1,0,1,0,0,000000ac
1659,1659,0,0054,1,0,1,0,0,000000ac
1660,1660,0,0058,1,0,1,0,0,00000000
1661,1661,0,005c,1,0,1,0,0,00000054
1662,1662,0,0068,1,0,1,0,0,00000054
1663,1663,0,006c,1,0,1,0,0,00000000
1664,1664,0,0070,1,0,1,0,0,00000068
1665,1665,0,0070,1,0,1,0,0,00000068
1666,1666,0,0070,1,0,1,0,0,00000068
1667,1667,0,0074,1,0,1,0,0,0000006c
1668,1668,0,0078,1,0,1,0,0,00000070
1669,1669,0,007c,1,0,1,0,0,00000074
1670,1670,0,0080,1,0,1,0,0,00000078
1671,1671,0,0084,1,0,1,0,0,0000007c
1672,1672,0,0088,1,0,1,0,0,00000080
1673,1673,0,008c,1,0,1,0,0,00000084
1674,1674,0,0090,1,0,1,0,0,00000088
1675,1675,0,0090,1,0,1,0,0,00000088
1676,1676,0,0090,1,0,1,0,0,00000088
1677,1677,0,0094,1,0,1,0,0,0000008c
1678,1678,0,0094,1,0,1,0,0,0000008c
1679,1679,0,0098,1,0,1,0,0,00000090
1680,1680,0,009c,1,0,1,0,0,00000094
1681,1681,0,00a0,1,0,1,0,0,00000098
1682,1682,0,00a4,1,0,1,0,0,0000009c
1683,1683,0,00a8,1,0,1,0,0,000000a0
1684,1684,0,00ac,1,0,1,0,0,000000a4
1685,1685,0,00ac,1,0,1,0,0,000000a4
1686,1686,0,00ac,1,0,1,0,0,000000a4
1687,1687,0,00b0,1,0,1,0,0,000000a8
1688,1688,0,00b4,1,0,1,0,0,000000ac
1689,1689,0,0054,1,0,1,0,0,000000ac
1690,1690,0,0058,1,0,1,0,0,00000000
1691,1691,0,005c,1,0,1,0,0,00000054
1692,1692,0,0068,1,0,1,0,0,00000054
1693,1693,0,006c,1,0,1,0,0,00000000
